our_name,footballbert_player_id,match_type,match_score
rubinho,ba009359,exact,100.0
rudy gestede,ba047669,exact,100.0
rudy matondo,ba094056,exact,100.0
rudy riou,ba089015,exact,100.0
rui fonte,ba041101,exact,100.0
rui modesto,ba029329,exact,100.0
rui patricio,ba044588,exact,100.0
rui silva,ba086067,exact,100.0
runar alex runarsson,ba052667,exact,100.0
ruslan malinovskyi,ba026807,exact,100.0
russell martin,ba013347,exact,100.0
ryad boudebouz,ba005827,exact,100.0
ryan allsop,ba064208,exact,100.0
ryan babel,ba036951,exact,100.0
ryan bennett,ba004281,exact,100.0
ryan bertrand,ba000454,exact,100.0
ryan christie,ba014161,exact,100.0
ryan donk,ba076493,exact,100.0
ryan fraser,ba078272,exact,100.0
ryan fredericks,ba070499,exact,100.0
ryan giggs,,unmatched,0.0
ryan giles,ba042433,exact,100.0
ryan gravenberch,ba067732,exact,100.0
ryan kent,ba018141,exact,100.0
ryan manning,ba048538,exact,100.0
ryan mason,ba073709,exact,100.0
ryan mendes,ba068291,exact,100.0
ryan sessegnon,ba039204,exact,100.0
ryan shawcross,ba014725,exact,100.0
ryan taylor,ba034079,exact,100.0
ryan tunnicliffe,ba030658,exact,100.0
ryan yates,ba071056,exact,100.0
ryder matos,ba042005,exact,100.0
saba goglichidze,ba094012,exact,100.0
saba sazonov,ba037003,exact,100.0
saber khalifa,ba001939,exact,100.0
sabin merino,ba010717,exact,100.0
sacha bastien,ba069972,exact,100.0
sacha boey,ba039882,exact,100.0
sacha delaye,ba083765,exact,100.0
sada thioub,ba089849,exact,100.0
sadibou sane,ba065182,exact,100.0
sadik fofana,ba058149,exact,100.0
sadio diallo,ba062964,exact,100.0
sadio mane,ba072845,exact,100.0
sael kumbedi,ba071660,exact,100.0
said benrahma,ba033183,exact,100.0
said el mala,,unmatched,0.0
saidi ntibazonkiza,ba062137,exact,100.0
saido berahino,ba013758,exact,100.0
saidou sow,ba090547,exact,100.0
saidy janko,ba038512,exact,100.0
saif-eddine khaoui,ba044491,exact,100.0
saimon bouabre,ba089596,exact,100.0
salif sane,ba044375,exact,100.0
salih ozcan,ba007755,exact,100.0
salih ucan,ba093242,exact,100.0
salim arrache,ba053178,exact,100.0
saliou ciss,ba012466,exact,100.0
salis abdul samed,ba047708,exact,100.0
salomon kalou,ba011760,exact,100.0
salomon rondon,ba065578,exact,100.0
salva ferrer,,unmatched,0.0
salva ruiz,ba083436,exact,100.0
salva sevilla,ba043159,exact,100.0
salvador ichazo,ba029927,exact,100.0
salvatore bocchetti,ba091958,exact,100.0
salvatore esposito,ba034278,exact,100.0
salvatore masiello,ba046784,exact,100.0
salvatore molina,ba031195,exact,100.0
salvatore sirigu,ba006109,exact,100.0
salvi sanchez,,unmatched,0.0
sam beukema,ba081537,exact,100.0
sam byram,ba010221,exact,100.0
sam clucas,ba055853,exact,100.0
sam field,ba069402,exact,100.0
sam gallagher,ba025114,exact,100.0
sam greenwood,ba089277,exact,100.0
sam johnstone,ba057973,exact,100.0
sam lammers,ba071277,exact,100.0
sam mcqueen,ba065368,exact,100.0
sam morsy,ba059406,exact,100.0
sam surridge,ba064467,exact,100.0
sam vokes,ba010732,exact,100.0
saman ghoddos,ba090892,exact,100.0
sambou soumano,ba045782,exact,100.0
sambou yatabare,ba022461,exact,100.0
sami allagui,ba055278,exact,100.0
sami khedira,ba020915,exact,100.0
samir caetano,,unmatched,0.0
samir chergui,ba027738,exact,100.0
samir el mourabet,ba009482,exact,100.0
samir handanovic,ba042638,exact,100.0
samir nasri,ba008169,exact,100.0
samir ujkani,ba055124,exact,100.0
sammie szmodics,ba021255,exact,100.0
sammir,ba027824,exact,100.0
sammy ameobi,ba063262,exact,100.0
samson baidoo,ba054366,exact,100.0
samu castillejo,ba006914,exact,100.0
samu costa,ba043563,exact,100.0
samu garcia,ba035234,exact,100.0
samu martinez,ba022139,exact,100.0
samu omorodion,ba080888,exact,100.0
samu saiz,ba007228,fuzzy,90.0
samuel amo-ameyaw,ba058179,exact,100.0
samuel armenteros,ba057349,exact,100.0
samuel atrous,ba033449,exact,100.0
samuel bastien,ba086685,exact,100.0
samuel chukwueze,ba067647,exact,100.0
samuel di carmine,ba087912,exact,100.0
samuel edozie,ba000173,exact,100.0
samuel essende,ba047645,exact,100.0
samuel eto'o,ba002352,exact,100.0
samuel fridjonsson,ba031459,fuzzy,94.44444274902344
samuel gigot,ba024292,exact,100.0
samuel grandsir,ba077127,exact,100.0
samuel gustafson,ba065140,exact,100.0
samuel iling-junior,ba068247,exact,100.0
samuel kalu,ba067705,exact,100.0
samuel lino,ba015405,exact,100.0
samuel loric,ba052806,exact,100.0
samuel mbangula,ba094013,exact,100.0
samuel moutoussamy,ba064091,exact,100.0
samuel mraz,ba069730,exact,100.0
samuel souprayen,ba090934,exact,100.0
samuel umtiti,ba023164,exact,100.0
samuele angori,ba058166,exact,100.0
samuele birindelli,ba011767,exact,100.0
samuele inacio,,unmatched,0.0
samuele longo,ba006304,exact,100.0
samuele mulattieri,ba017652,exact,100.0
samuele perisan,ba000257,exact,100.0
samuele ricci,ba055735,exact,100.0
samuele vignato,ba059074,exact,100.0
sander berge,ba076584,exact,100.0
sandi lovric,ba055141,exact,100.0
sandro,ba004284,exact,100.0
sandro kulenovic,ba055723,exact,100.0
sandro ramirez,ba048089,exact,100.0
sandro sirigu,ba051943,exact,100.0
sandro tonali,ba005034,exact,100.0
sandro wagner,ba036017,exact,100.0
sanjin prcic,ba030088,exact,100.0
santi cazorla,ba083245,exact,100.0
santi comesana,ba033514,exact,100.0
santi mina,ba004245,exact,100.0
santiago arias,ba073219,exact,100.0
santiago arzamendia,ba043121,exact,100.0
santiago ascacibar,ba083093,exact,100.0
santiago bueno,ba087279,exact,100.0
santiago caseres,ba054823,exact,100.0
santiago castro,ba087471,exact,100.0
santiago colombatto,ba063566,exact,100.0
santiago garcia,ba005067,exact,100.0
santiago gentiletti,ba027505,exact,100.0
santiago gimenez,ba020362,exact,100.0
santiago hidalgo,ba001635,exact,100.0
santiago mourino,ba053538,exact,100.0
santiago pierotti,ba086687,exact,100.0
santiago vergini,ba040048,exact,100.0
santy ngom,ba025421,exact,100.0
saphir taider,ba059031,exact,100.0
sardar azmoun,ba005943,exact,100.0
sargis adamyan,ba012624,exact,100.0
sarpreet singh,ba027835,exact,100.0
sasa kalajdzic,ba008007,exact,100.0
sasa lukic,ba072963,exact,100.0
sascha britschgi,,unmatched,0.0
sascha burchert,ba013777,exact,100.0
sascha molders,ba057792,exact,100.0
sascha riether,ba022343,exact,100.0
saturnin allagbe,ba064559,exact,100.0
saud abdulhamid,ba074334,exact,100.0
saul berjon,ba033133,exact,100.0
saul coco,ba076652,exact,100.0
saul niguez,ba070812,exact,100.0
sauli vaisanen,ba012812,exact,100.0
sava-arangel cestic,,unmatched,0.0
savinho,,unmatched,0.0
savvas gentsoglou,ba052385,exact,100.0
scott arfield,ba064880,exact,100.0
scott carson,ba022854,exact,100.0
scott dann,ba030195,exact,100.0
scott malone,ba088557,exact,100.0
scott mckenna,ba028859,exact,100.0
scott mctominay,ba079757,exact,100.0
scott parker,ba037577,exact,100.0
scott sinclair,ba014316,exact,100.0
sead kolasinac,ba021109,exact,100.0
seamus coleman,ba001566,exact,100.0
sean longstaff,ba059578,exact,100.0
sean morrison,ba003685,exact,100.0
sebastiaan bornauw,ba000597,exact,100.0
sebastian andersson,ba066251,exact,100.0
sebastian boenisch,ba084621,exact,100.0
sebastian boselli,ba003098,exact,100.0
sebastian coates,ba011566,exact,100.0
sebastian cristoforo,ba022124,exact,100.0
sebastian dubarbier,ba048194,exact,100.0
sebastian eriksson,ba019829,exact,100.0
sebastian fernandez,ba015920,exact,100.0
sebastian freis,ba040287,exact,100.0
sebastian giovinco,ba015878,exact,100.0
sebastian griesbeck,ba061825,exact,100.0
sebastian jung,ba049388,exact,100.0
sebastian kehl,ba035906,exact,100.0
sebastian kerk,ba049861,exact,100.0
sebastian langkamp,ba042844,exact,100.0
sebastian larsson,ba065349,exact,100.0
sebastian maier,ba085217,exact,100.0
sebastian mielitz,ba030119,exact,100.0
sebastian nanasi,ba075722,exact,100.0
sebastian otoa,ba059357,exact,100.0
sebastian polter,ba020385,exact,100.0
sebastian prodl,ba090255,exact,100.0
sebastian rode,ba082670,exact,100.0
sebastian rudy,ba047261,exact,100.0
sebastian schonlau,ba088002,exact,100.0
sebastian sebulonsen,ba078564,exact,100.0
sebastian szymanski,ba068650,exact,100.0
sebastian vasiliadis,ba077435,exact,100.0
sebastian walukiewicz,ba012190,exact,100.0
sebastiano esposito,ba046931,exact,100.0
sebastiano luperto,ba056232,exact,100.0
sebastien bassong,ba004890,exact,100.0
sebastien cibois,ba015926,exact,100.0
sebastien corchia,ba005315,exact,100.0
sebastien de maio,ba054683,exact,100.0
sebastien haller,ba068164,exact,100.0
sebastien pocognoli,ba074892,exact,100.0
sebastien salles-lamonge,ba064350,exact,100.0
sebastien squillaci,ba090977,exact,100.0
sebastien wuthrich,ba090235,exact,100.0
sejad salihovic,ba060370,exact,100.0
seko fofana,ba030554,exact,100.0
sekou mara,ba019597,exact,100.0
selim amallah,ba000360,exact,100.0
selton sanchez,,unmatched,0.0
selvi clua,ba067259,fuzzy,90.0
semi ajayi,ba078552,exact,100.0
semih kılıcsoy,ba017724,exact,100.0
semuel pizzignacco,ba029215,exact,100.0
senad lulic,ba046897,exact,100.0
senna miangue,ba024459,exact,100.0
senne lammens,ba052247,exact,100.0
senne lynen,ba005425,exact,100.0
senny mayulu,ba068414,exact,100.0
senou coulibaly,ba038171,exact,100.0
seny koumbassa,,unmatched,0.0
seok-yeong yun,,unmatched,0.0
sepp van den berg,ba045504,exact,100.0
sercan sararer,ba019509,exact,100.0
serdar gurler,ba051732,exact,100.0
serdar tascı,ba046714,fuzzy,91.66666412353516
serge aurier,ba033971,exact,100.0
serge gakpe,ba076030,exact,100.0
serge gnabry,ba050185,exact,100.0
serge n'guessan,ba059575,exact,100.0
sergej grubac,ba059219,exact,100.0
sergej milinkovic-savic,ba028881,exact,100.0
sergey chernik,ba060950,fuzzy,92.85713958740234
sergey krivets,ba075498,exact,100.0
sergi altimira,ba054507,exact,100.0
sergi canos,ba006236,exact,100.0
sergi cardona,ba042879,exact,100.0
sergi darder,ba002635,exact,100.0
sergi dominguez,ba093977,exact,100.0
sergi enrich,ba068604,exact,100.0
sergi gomez,ba069032,exact,100.0
sergi guardiola,ba018578,exact,100.0
sergi palencia,ba009463,exact,100.0
sergi roberto,ba018863,exact,100.0
sergi samper,ba039142,exact,100.0
sergino dest,ba032978,exact,100.0
sergio aguero,ba028321,exact,100.0
sergio akieme,ba002605,exact,100.0
sergio alvarez,ba018445,exact,100.0
sergio araujo,ba002983,exact,100.0
sergio arribas,ba011032,exact,100.0
sergio asenjo,ba058216,exact,100.0
sergio barcia,ba016036,fuzzy,92.30769348144531
sergio busquets,ba033440,exact,100.0
sergio camello,ba049581,exact,100.0
sergio canales,ba061116,exact,100.0
sergio carreira,ba051843,exact,100.0
sergio cordova,ba012640,exact,100.0
sergio da silva pinto,,unmatched,0.0
sergio escudero,ba040918,exact,100.0
sergio floccari,ba081964,exact,100.0
sergio garcia,ba016036,exact,100.0
sergio gomez,ba000722,exact,100.0
sergio gonzalez,ba029599,exact,100.0
sergio herrera,ba024175,exact,100.0
sergio leon,ba003710,exact,100.0
sergio mantecon,ba041798,exact,100.0
sergio marcos,ba083341,exact,100.0
sergio mora,ba088305,exact,100.0
sergio oliveira,ba054445,exact,100.0
sergio pelegrin,ba083414,exact,100.0
sergio pellissier,ba049707,exact,100.0
sergio postigo,ba026245,exact,100.0
sergio ramos,ba003088,exact,100.0
sergio reguilon,ba018848,exact,100.0
sergio rico,ba035056,exact,100.0
sergio rodelas,ba016290,exact,100.0
sergio romero,ba010978,exact,100.0
sergio ruiz,ba011397,exact,100.0
sergio sanchez,ba042162,exact,100.0
sergio viera,ba093988,exact,100.0
serhou guirassy,ba053645,exact,100.0
seung-woo lee,ba005527,fuzzy,100.0
seydou doumbia,ba072086,exact,100.0
seydou keita,ba029486,exact,100.0
seydou sy,ba048397,exact,100.0
seydouba cisse,ba004804,exact,100.0
shamar nicholson,ba083364,exact,100.0
shandon baptiste,ba014783,exact,100.0
shane duffy,ba042218,exact,100.0
shane long,ba058308,exact,100.0
shani tarashaj,ba080687,exact,100.0
shaq moore,ba021986,exact,100.0
shaun maloney,ba002017,exact,100.0
shaun wright-phillips,ba082910,exact,100.0
shavy babicka,ba072974,exact,100.0
shawn parker,ba068105,exact,100.0
shay given,ba005043,exact,100.0
sheraldo becker,ba052347,exact,100.0
sheyi ojo,ba045358,exact,100.0
shinji kagawa,ba033546,exact,100.0
shinji okazaki,ba038456,exact,100.0
shkodran mustafi,ba023262,exact,100.0
shola ameobi,ba084985,exact,100.0
shon weissman,ba020532,exact,100.0
shuto machino,ba055084,exact,100.0
siaka tiene,ba078315,exact,100.0
sidiki cherif,ba044079,exact,100.0
sidnei,ba064915,exact,100.0
sidnei tavares,ba021723,exact,100.0
sidney sam,ba055886,exact,100.0
sidy sarr,ba058852,exact,100.0
siebe van der heyden,ba076158,exact,100.0
siem de jong,ba075999,exact,100.0
sigamary diarra,ba057220,exact,100.0
sikou niakate,ba052431,exact,100.0
silas,ba069723,exact,100.0
silvan hefti,ba091079,exact,100.0
silvan wallner,ba003789,exact,100.0
silvan widmer,ba090488,exact,100.0
silvere ganvoula,,unmatched,0.0
silvio proto,ba073586,exact,100.0
silvio romero,ba038994,exact,100.0
simao,,unmatched,0.0
sime vrsaljko,ba026016,exact,100.0
simon adingra,ba028663,exact,100.0
simon asta,ba082184,exact,100.0
simon banza,ba069689,exact,100.0
simon ebonog,ba006891,exact,100.0
simon elisor,ba047741,exact,100.0
simon falette,ba067467,exact,100.0
simon francis,ba010939,exact,100.0
simon kjaer,,unmatched,0.0
simon kjær,ba051138,exact,100.0
simon laner,,unmatched,0.0
simon mignolet,ba077828,exact,100.0
simon moore,ba084845,exact,100.0
simon pirkl,ba085232,exact,100.0
simon pouplin,ba084918,exact,100.0
simon rolfes,ba069764,exact,100.0
simon seidl,ba043967,exact,100.0
simon skrabb,ba025656,exact,100.0
simon sohm,ba060786,exact,100.0
simon terodde,ba049214,exact,100.0
simon zoller,ba015347,exact,100.0
simone bastoni,ba009774,exact,100.0
simone benedetti,ba009485,exact,100.0
simone bentivoglio,ba044939,exact,100.0
simone calvano,ba057737,exact,100.0
simone canestrelli,ba079566,exact,100.0
simone colombi,ba042098,exact,100.0
simone edera,ba049343,exact,100.0
simone iacoponi,ba036520,exact,100.0
simone lo faso,ba030092,exact,100.0
simone missiroli,ba018772,exact,100.0
simone muratore,ba001749,exact,100.0
simone padoin,ba034939,exact,100.0
simone palombi,ba076644,exact,100.0
simone pepe,ba011380,exact,100.0
simone perilli,ba068089,exact,100.0
simone pinna,ba037280,exact,100.0
simone romagnoli,ba003522,exact,100.0
simone scuffet,ba024216,exact,100.0
simone verdi,ba001314,exact,100.0
simone zaza,ba054832,exact,100.0
simy,,unmatched,0.0
sinaly diomande,ba040375,exact,100.0
sinan gumus,ba062997,exact,100.0
sinisa andjelkovic,ba091558,fuzzy,91.42857360839844
siriki dembele,ba006514,exact,100.0
sirine doucoure,ba053871,exact,100.0
sirlord conteh,ba019455,exact,100.0
sisi gonzalez,,unmatched,0.0
skelly alvero,ba063643,exact,100.0
slawomir peszko,ba002312,fuzzy,93.33333587646484
slimane sissoko,ba044788,exact,100.0
sloan privat,ba028716,exact,100.0
slobodan medojevic,ba016975,exact,100.0
slobodan rajkovic,ba055172,exact,100.0
sofian kiyine,ba075566,exact,100.0
sofiane alakouch,ba030556,exact,100.0
sofiane boufal,ba064739,exact,100.0
sofiane diop,ba009112,exact,100.0
sofiane feghouli,ba038677,exact,100.0
sofyan amrabat,ba033238,exact,100.0
soichiro kozuki,ba088782,exact,100.0
sokratis papastathopoulos,ba066866,exact,100.0
sol bamba,ba031416,exact,100.0
solly march,ba068631,exact,100.0
somalia,ba001299,exact,100.0
son,ba001325,exact,100.0
sone aluko,ba033355,exact,100.0
sonny kittel,ba053771,exact,100.0
sorba thomas,ba049554,exact,100.0
soriba diaoune,,unmatched,0.0
sory kaba,ba077232,exact,100.0
sota kawasaki,ba025217,exact,100.0
sota kitano,ba019134,exact,100.0
soualiho meite,ba034267,exact,100.0
soufiane bidaoui,ba040243,exact,100.0
soufiane chakla,ba020638,fuzzy,92.85713958740234
souleyman doumbia,ba057741,exact,100.0
souleymane camara,ba072431,exact,100.0
souleymane diawara,ba071019,exact,100.0
soumaila coulibaly,ba057848,exact,100.0
soumaila diabate,ba094476,exact,100.0
soungoutou magassa,ba082180,exact,100.0
souza,ba006054,exact,100.0
srdjan babic,,unmatched,0.0
srdjan lakic,,unmatched,0.0
stanis idumbo,ba030673,exact,100.0
stanislav lobotka,ba082878,exact,100.0
stanko juric,ba012267,exact,100.0
stanley nsoki,ba035885,fuzzy,96.29629516601562
steed malbranque,ba083600,exact,100.0
steeve kango,,unmatched,0.0
steeve yago,ba046797,exact,100.0
steeven langil,ba029656,exact,100.0
stef peeters,ba017426,exact,100.0
stefan aigner,ba008663,exact,100.0
stefan bajcetic,ba018689,exact,100.0
stefan bajic,ba014571,exact,100.0
stefan bell,ba048906,exact,100.0
stefan de vrij,ba076626,exact,100.0
stefan dzodic,ba094059,exact,100.0
stefan ilsanker,ba048576,exact,100.0
stefan johansen,ba060264,exact,100.0
stefan kießling,ba071886,exact,100.0
stefan kutschke,ba037288,exact,100.0
stefan lainer,ba027568,exact,100.0
stefan lekovic,ba078587,exact,100.0
stefan lex,ba065794,exact,100.0
stefan mitrovic,ba012828,exact,100.0
stefan ortega,ba070769,exact,100.0
stefan popescu,ba049548,exact,100.0
stefan posch,ba046721,exact,100.0
stefan radu,ba030871,exact,100.0
stefan reinartz,ba043467,exact,100.0
stefan ristovski,ba046347,exact,100.0
stefan savic,ba053418,exact,100.0
stefan scepovic,ba055774,exact,100.0
stefan schimmer,ba021168,exact,100.0
stefan simic,ba066397,exact,100.0
stefan strandberg,ba040178,exact,100.0
stefano celozzi,ba059911,exact,100.0
stefano denswil,ba032518,exact,100.0
stefano lucchini,ba059737,exact,100.0
stefano mauri,ba083552,exact,100.0
stefano moreo,ba045648,exact,100.0
stefano okaka,ba035427,exact,100.0
stefano pettinari,ba013103,exact,100.0
stefano sabelli,ba004703,exact,100.0
stefano sensi,ba067073,exact,100.0
stefano sorrentino,ba001717,exact,100.0
stefano sturaro,ba012838,exact,100.0
stefano turati,ba069985,exact,100.0
stefanos kapino,ba036389,exact,100.0
stefanos tzimas,ba060275,exact,100.0
steffen tigges,ba039513,exact,100.0
stephan ambrosius,ba015042,exact,100.0
stephan andersen,ba018068,exact,100.0
stephan el shaarawy,ba077637,exact,100.0
stephan lichtsteiner,ba056300,exact,100.0
stephan raheriharimanana,ba054390,exact,100.0
stephan schrock,ba084453,exact,100.0
stephan zagadou,,unmatched,0.0
stephane bahoken,ba029557,exact,100.0
stephane darbion,ba043192,exact,100.0
stephane diarra,ba015200,exact,100.0
stephane mbia,ba071701,exact,100.0
stephane omeonga,ba042115,exact,100.0
stephane ruffier,ba074391,exact,100.0
stephane sessegnon,ba019805,exact,100.0
stephane sparagna,ba014594,exact,100.0
stephen dobbie,ba016594,exact,100.0
stephen ireland,ba069205,exact,100.0
stephen kingsley,ba026702,exact,100.0
stephen quinn,ba058564,exact,100.0
stephen ward,ba020725,exact,100.0
stephy mavididi,ba017614,exact,100.0
stevan jovetic,ba089366,exact,100.0
steve cook,ba022952,exact,100.0
steve harper,ba062098,exact,100.0
steve mandanda,ba010647,exact,100.0
steve mounie,ba009379,exact,100.0
steve ngoura,ba042233,exact,100.0
steve sidwell,ba087004,exact,100.0
steven alzate,ba063372,exact,100.0
steven bergwijn,ba059539,exact,100.0
steven caulker,ba013713,exact,100.0
steven cherundolo,,unmatched,0.0
steven davis,ba075969,exact,100.0
steven defour,ba042292,exact,100.0
steven fletcher,ba016286,exact,100.0
steven fortes,ba032197,exact,100.0
steven gerrard,ba074447,exact,100.0
steven moreira,ba088454,exact,100.0
steven naismith,ba034889,exact,100.0
steven nzonzi,ba073107,exact,100.0
steven pienaar,ba047049,exact,100.0
steven reid,ba083092,exact,100.0
steven skrzybski,ba032732,exact,100.0
steven taylor,ba058451,exact,100.0
steven whittaker,ba002616,exact,100.0
steven zuber,ba066910,exact,100.0
stewart downing,ba064898,exact,100.0
stian gregersen,,unmatched,0.0
stijn spierings,ba058794,exact,100.0
stipe perica,ba014097,exact,100.0
stipe pletikosa,ba020901,exact,100.0
stiven mendoza,ba084596,exact,100.0
stiven shpendi,ba093067,fuzzy,92.85713958740234
stoichkov,ba028797,exact,100.0
stole dimitrievski,ba092633,exact,100.0
stoppila sunzu,ba010093,exact,100.0
strahinja pavlovic,ba013537,exact,100.0
streli mamba,ba036269,exact,100.0
stuart armstrong,ba055414,exact,100.0
stuart dallas,ba038199,exact,100.0
stuart o'keefe,ba076667,exact,100.0
suat serdar,ba065622,exact,100.0
suf podgoreanu,ba078737,exact,100.0
sulayman marreh,ba025286,exact,100.0
suleiman abdullahi,ba062946,exact,100.0
suleyman koc,ba045115,exact,100.0
sulley muntari,ba082799,exact,100.0
sung-yueng ki,ba010781,fuzzy,100.0
suso,ba028788,exact,100.0
svante ingelsson,ba023991,exact,100.0
sven bender,ba002643,exact,100.0
sven botman,ba075111,exact,100.0
sven kums,ba048116,exact,100.0
sven michel,ba010980,exact,100.0
sven muller,ba093122,exact,100.0
sven schipplock,ba030901,exact,100.0
sven ulreich,ba045944,exact,100.0
sverrir ingi ingason,ba022306,exact,100.0
syam ben youssef,ba012630,exact,100.0
sydney van hooijdonk,ba033651,exact,100.0
sylvain armand,ba076163,exact,100.0
sylvain distin,ba000059,exact,100.0
sylvain marchal,ba007510,exact,100.0
sylvain marveaux,ba029056,exact,100.0
szabolcs huszti,ba056082,exact,100.0
szymon zurkowski,ba028784,exact,100.0
tachi,ba051077,exact,100.0
tadeo allende,ba043137,exact,100.0
tahith chong,ba014092,exact,100.0
tairyk arconte,ba072580,exact,100.0
taiwo awoniyi,ba084109,exact,100.0
tajon buchanan,ba021695,exact,100.0
takashi inui,ba036039,exact,100.0
takashi usami,ba016031,exact,100.0
takefusa kubo,ba008278,exact,100.0
takehiro tomiyasu,ba065825,exact,100.0
takuma asano,ba007224,exact,100.0
takumi minamino,ba091078,exact,100.0
takumu kawamura,ba060455,exact,100.0
taleb tawatha,ba068742,exact,100.0
tamas nikitscher,ba059233,exact,100.0
tammy abraham,ba090125,exact,100.0
tana,ba087778,exact,100.0
tanguy coulibaly,ba002170,exact,100.0
tanguy ndombele,ba034245,exact,100.0
tanguy nianzou,ba032562,exact,100.0
tanguy zoukrou,ba064066,exact,100.0
tani oluwaseyi,ba054644,exact,100.0
tanner tessmann,ba063010,exact,100.0
tano bonnin,ba009656,exact,100.0
tarik elyounoussi,ba049000,exact,100.0
tarik muharemovic,ba024487,exact,100.0
tariq lamptey,ba089908,exact,100.0
tatsuya ito,ba038018,exact,100.0
taty castellanos,,unmatched,0.0
tawanda chirewa,ba019280,exact,100.0
taylor harwood-bellis,ba026205,exact,100.0
taylor moore,ba039921,exact,100.0
teddy mezague,ba082422,exact,100.0
teddy teuma,ba033964,exact,100.0
teden mengi,ba053351,exact,100.0
teemu pukki,ba002716,exact,100.0
teji savanier,ba039635,exact,100.0
telli siwe,,unmatched,0.0
terem moffi,ba002394,exact,100.0
terence kongolo,ba011521,exact,100.0
terrence boyd,ba040457,exact,100.0
terry yegbe,ba073906,exact,100.0
tete,ba039979,exact,100.0
tete morente,ba000114,exact,100.0
teun koopmeiners,ba059472,exact,100.0
thanos petsos,ba083644,exact,100.0
theo bair,ba073045,exact,100.0
theo bongonda,ba005022,exact,100.0
theo chennahi,ba094094,exact,100.0
theo corbeanu,ba013768,exact,100.0
theo de percin,ba064343,exact,100.0
theo hernandez,ba078050,exact,100.0
theo le bris,ba064399,exact,100.0
theo pellenard,ba055671,exact,100.0
theo sainte-luce,ba054213,exact,100.0
theo valls,ba073369,exact,100.0
theo walcott,ba011218,exact,100.0
theodor gebre selassie,ba023354,exact,100.0
therence koudou,ba002131,exact,100.0
thiago,ba035447,exact,100.0
thiago almada,ba014588,exact,100.0
thiago cionek,ba026124,exact,100.0
thiago fernandez,ba000065,exact,100.0
thiago galhardo,ba043417,exact,100.0
thiago maia,ba053526,exact,100.0
thiago mendes,ba072958,exact,100.0
thiago motta,ba032427,exact,100.0
thiago pitarch,,unmatched,0.0
thiago silva,ba049475,exact,100.0
thiago xavier,ba036258,exact,100.0
thibault de smet,ba035352,exact,100.0
thibault giresse,ba047577,exact,100.0
thibaut courtois,ba008819,exact,100.0
thibaut vargas,ba085663,exact,100.0
thibaut vion,ba058774,exact,100.0
thierno balde,ba021217,exact,100.0
thierno barry,ba030424,exact,100.0
thierry ambrose,ba015076,exact,100.0
thierry correia,ba073189,exact,100.0
thievy bifouma,ba032981,exact,100.0
thijs dallinga,ba067068,exact,100.0
thilo kehrer,ba030123,exact,100.0
thomas ayasse,ba063206,exact,100.0
thomas basila,ba037312,exact,100.0
thomas carrique,ba013020,exact,100.0
thomas dahne,ba088652,exact,100.0
thomas delaine,ba048062,exact,100.0
thomas delaney,ba093356,exact,100.0
thomas didillon,ba059987,exact,100.0
thomas foket,ba053151,exact,100.0
thomas fontaine,ba058434,exact,100.0
thomas goiginger,ba082860,exact,100.0
thomas henry,ba036538,exact,100.0
thomas heurtaux,ba018654,exact,100.0
thomas isherwood,ba016012,exact,100.0
thomas kaminski,ba010481,exact,100.0
thomas kastanaras,ba043823,exact,100.0
thomas keller,ba014727,exact,100.0
thomas kessler,ba021189,exact,100.0
thomas kristensen,ba051162,exact,100.0
thomas lemar,ba028637,exact,100.0
thomas manfredini,ba075232,exact,100.0
thomas mangani,ba073353,exact,100.0
thomas meunier,ba082751,exact,100.0
thomas monconduit,ba048683,exact,100.0
thomas muller,ba022235,exact,100.0
thomas ouwejan,ba020221,exact,100.0
thomas partey,ba030383,exact,100.0
thomas sorensen,ba018303,fuzzy,93.33333587646484
thomas strakosha,ba018956,exact,100.0
thomas toure,ba078950,exact,100.0
thomas vermaelen,ba076624,exact,100.0
thomas vincensini,ba013362,exact,100.0
thorgan hazard,ba029657,exact,100.0
thorir johann helgason,ba080957,fuzzy,93.02325439453125
thorsten kirschbaum,ba090646,exact,100.0
thuler,,unmatched,0.0
tiago dantas,ba012855,exact,100.0
tiago djalo,ba065244,exact,100.0
tiago gabriel,ba094041,exact,100.0
tiago gouveia,ba038574,exact,100.0
tiago ilori,ba060896,exact,100.0
tiago mendes,ba034698,exact,100.0
tiago pereira cardoso,,unmatched,0.0
tiago santos,ba023167,exact,100.0
tiago tomas,ba066162,exact,100.0
tiberio guarente,ba090187,exact,100.0
tidiam gomis,ba037152,exact,100.0
tiemoue bakayoko,ba033079,exact,100.0
tijjani noslin,ba017227,exact,100.0
tijjani reijnders,ba064337,exact,100.0
till cissokho,ba085399,exact,100.0
tim breithaupt,ba087205,exact,100.0
tim drexler,ba003346,exact,100.0
tim handwerker,ba018975,exact,100.0
tim hoogland,ba048495,exact,100.0
tim howard,ba071959,exact,100.0
tim iroegbunam,ba048657,exact,100.0
tim kleindienst,ba013696,exact,100.0
tim krul,ba088924,exact,100.0
tim lemperle,ba044401,exact,100.0
tim matavz,ba086525,exact,100.0
tim oermann,ba032421,exact,100.0
tim ream,ba014853,exact,100.0
tim rieder,ba052580,exact,100.0
tim siersleben,ba090775,exact,100.0
tim skarke,ba037417,exact,100.0
tim trummer,ba094475,exact,100.0
timm klose,ba035101,exact,100.0
timo baumgartl,ba069387,exact,100.0
